"V1","V2","V3"
"17_2_9","FC_ST_ST","COM5"
"2_9_9","ST_ST_ST","COM5"
"11_2_9","ST_ST_ST","COM5"
"2_9_9","ST_ST_ST","COM5"
"2_9_9","ST_ST_ST","COM5"
"11_2_9","ST_ST_ST","COM5"
"2_4_9","ST_ST_ST","COM5"
"17_2_9","FC_ST_ST","COM5"
"2_9_9","ST_ST_ST","COM5"
"13_2_9","ST_ST_TD","COM5"
"17_2_9","FC_ST_ST","COM5"
"12_2_9","ST_ST_TD","COM5"
"2_9_9","ST_ST_ST","COM5"
"12_2_9","ST_ST_TD","COM5"
"2_9_9","ST_ST_ST","COM5"
"11_2_9","ST_ST_ST","COM5"
"12_2_9","ST_ST_TD","COM5"
"2_9_9","ST_ST_ST","COM5"
"17_2_9","FC_ST_ST","COM5"
"2_8_9","ST_ST_TD","COM5"
"2_3_9","ST_ST_ST","COM5"
"2_9_9","ST_ST_ST","COM5"
"2_9_9","ST_ST_ST","COM5"
"2_9_9","ST_ST_ST","COM5"
"11_2_9","ST_ST_ST","COM5"
"2_7_9","ST_ST_ST","COM5"
"2_7_9","ST_ST_ST","COM5"
"12_2_9","ST_ST_TD","COM5"
"2_9_9","ST_ST_ST","COM5"
"10_2_9","ST_ST_TD","COM5"
"2_8_9","ST_ST_TD","COM5"
"2_8_9","ST_ST_TD","COM5"
"17_2_9","FC_ST_ST","COM5"
"2_3_9","ST_ST_ST","COM5"
"11_2_9","ST_ST_ST","COM5"
"12_2_9","ST_ST_TD","COM5"
"2_8_9","ST_ST_TD","COM5"
"2_9_9","ST_ST_ST","COM5"
"12_2_9","ST_ST_TD","COM5"
"11_2_9","ST_ST_ST","COM5"
"12_2_9","ST_ST_TD","COM5"
"2_8_9","ST_ST_TD","COM5"
"17_2_9","FC_ST_ST","COM5"
"12_9_9","ST_ST_TD","COM5"
"7_9_9","ST_ST_ST","COM5"
"7_8_9","ST_ST_TD","COM5"
"7_7_9","ST_ST_ST","COM5"
"7_7_9","ST_ST_ST","COM5"
"11_7_9","ST_ST_ST","COM5"
"7_8_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"11_11_9","ST_ST_ST","COM5"
"11_9_9","ST_ST_ST","COM5"
"11_8_9","ST_ST_TD","COM5"
"11_7_9","ST_ST_ST","COM5"
"11_8_9","ST_ST_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"11_9_9","ST_ST_ST","COM5"
"11_7_9","ST_ST_ST","COM5"
"11_12_9","ST_ST_TD","COM5"
"11_7_9","ST_ST_ST","COM5"
"11_12_9","ST_ST_TD","COM5"
"1_3_9","ST_ST_TD","COM5"
"1_8_9","ST_TD_TD","COM5"
"1_8_9","ST_TD_TD","COM5"
"1_11_9","ST_ST_TD","COM5"
"11_9_9","ST_ST_ST","COM5"
"7_9_9","ST_ST_ST","COM5"
"8_9_9","ST_ST_TD","COM5"
"4_9_9","ST_ST_ST","COM5"
"9_9_9","ST_ST_ST","COM5"
"7_9_9","ST_ST_ST","COM5"
"9_9_9","ST_ST_ST","COM5"
"11_9_9","ST_ST_ST","COM5"
"8_9_9","ST_ST_TD","COM5"
"4_9_9","ST_ST_ST","COM5"
"8_9_9","ST_ST_TD","COM5"
"9_9_9","ST_ST_ST","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_9_9","ST_ST_ST","COM5"
"12_9_9","ST_ST_TD","COM5"
"7_9_9","ST_ST_ST","COM5"
"8_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"9_9_9","ST_ST_ST","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_9_9","ST_ST_ST","COM5"
"1_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"9_9_9","ST_ST_ST","COM5"
"8_9_9","ST_ST_TD","COM5"
"9_9_9","ST_ST_ST","COM5"
"4_9_9","ST_ST_ST","COM5"
"17_9_9","FC_ST_ST","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_9_9","ST_ST_ST","COM5"
"12_9_9","ST_ST_TD","COM5"
"9_9_9","ST_ST_ST","COM5"
"3_9_9","ST_ST_ST","COM5"
"8_9_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"9_9_9","ST_ST_ST","COM5"
"3_9_9","ST_ST_ST","COM5"
"9_9_9","ST_ST_ST","COM5"
"9_9_9","ST_ST_ST","COM5"
"9_9_9","ST_ST_ST","COM5"
"11_9_9","ST_ST_ST","COM5"
"7_9_9","ST_ST_ST","COM5"
"7_9_9","ST_ST_ST","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_17_9","FC_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_3_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"17_9_9","FC_ST_ST","COM5"
"17_8_9","FC_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_13_9","ST_ST_TD","COM5"
"13_7_9","ST_ST_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"13_17_9","FC_ST_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"13_7_9","ST_ST_TD","COM5"
"13_2_9","ST_ST_TD","COM5"
"13_4_9","ST_ST_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"11_13_9","ST_ST_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"13_4_9","ST_ST_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"13_2_9","ST_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"11_13_9","ST_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"13_7_9","ST_ST_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"13_4_9","ST_ST_TD","COM5"
"13_4_9","ST_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"11_13_9","ST_ST_TD","COM5"
"1_13_9","ST_TD_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"11_13_9","ST_ST_TD","COM5"
"13_17_9","FC_ST_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"11_13_9","ST_ST_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"11_13_9","ST_ST_TD","COM5"
"13_4_9","ST_ST_TD","COM5"
"13_17_9","FC_ST_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"13_13_9","ST_TD_TD","COM5"
"13_17_9","FC_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"11_13_9","ST_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"13_4_9","ST_ST_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"13_3_9","ST_ST_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"11_13_9","ST_ST_TD","COM5"
"13_7_9","ST_ST_TD","COM5"
"13_7_9","ST_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"10_13_9","ST_TD_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"13_17_9","FC_ST_TD","COM5"
"13_3_9","ST_ST_TD","COM5"
"11_13_9","ST_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"11_13_9","ST_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"13_17_9","FC_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"13_17_9","FC_ST_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"13_9_9","ST_ST_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"1_12_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_17_9","FC_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_17_9","FC_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_3_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_3_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"9_9_9","ST_ST_ST","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_17_9","FC_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_2_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_2_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"1_12_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_17_9","FC_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_17_9","FC_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_13_9","ST_TD_TD","COM5"
"12_17_9","FC_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_3_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"10_12_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_17_9","FC_ST_TD","COM5"
"12_3_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_17_9","FC_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_17_9","FC_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_4_9","ST_ST_ST","COM5"
"4_7_9","ST_ST_ST","COM5"
"4_8_9","ST_ST_TD","COM5"
"17_4_9","FC_ST_ST","COM5"
"4_9_9","ST_ST_ST","COM5"
"4_7_9","ST_ST_ST","COM5"
"4_4_9","ST_ST_ST","COM5"
"4_4_9","ST_ST_ST","COM5"
"4_8_9","ST_ST_TD","COM5"
"11_4_9","ST_ST_ST","COM5"
"4_8_9","ST_ST_TD","COM5"
"4_4_9","ST_ST_ST","COM5"
"4_8_9","ST_ST_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"11_4_9","ST_ST_ST","COM5"
"12_4_9","ST_ST_TD","COM5"
"4_7_9","ST_ST_ST","COM5"
"4_8_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"4_4_9","ST_ST_ST","COM5"
"11_4_9","ST_ST_ST","COM5"
"4_9_9","ST_ST_ST","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"11_4_9","ST_ST_ST","COM5"
"1_4_9","ST_ST_TD","COM5"
"4_9_9","ST_ST_ST","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"4_9_9","ST_ST_ST","COM5"
"4_9_9","ST_ST_ST","COM5"
"17_4_9","FC_ST_ST","COM5"
"4_9_9","ST_ST_ST","COM5"
"11_4_9","ST_ST_ST","COM5"
"4_9_9","ST_ST_ST","COM5"
"4_9_9","ST_ST_ST","COM5"
"11_4_9","ST_ST_ST","COM5"
"4_4_9","ST_ST_ST","COM5"
"17_4_9","FC_ST_ST","COM5"
"4_9_9","ST_ST_ST","COM5"
"13_4_9","ST_ST_TD","COM5"
"17_4_9","FC_ST_ST","COM5"
"12_4_9","ST_ST_TD","COM5"
"4_9_9","ST_ST_ST","COM5"
"12_4_9","ST_ST_TD","COM5"
"4_9_9","ST_ST_ST","COM5"
"11_4_9","ST_ST_ST","COM5"
"12_4_9","ST_ST_TD","COM5"
"4_9_9","ST_ST_ST","COM5"
"17_4_9","FC_ST_ST","COM5"
"4_8_9","ST_ST_TD","COM5"
"3_4_9","ST_ST_ST","COM5"
"4_9_9","ST_ST_ST","COM5"
"4_9_9","ST_ST_ST","COM5"
"4_9_9","ST_ST_ST","COM5"
"11_4_9","ST_ST_ST","COM5"
"4_7_9","ST_ST_ST","COM5"
"4_7_9","ST_ST_ST","COM5"
"12_4_9","ST_ST_TD","COM5"
"4_9_9","ST_ST_ST","COM5"
"10_4_9","ST_ST_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"17_4_9","FC_ST_ST","COM5"
"3_4_9","ST_ST_ST","COM5"
"11_4_9","ST_ST_ST","COM5"
"12_4_9","ST_ST_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"4_9_9","ST_ST_ST","COM5"
"12_4_9","ST_ST_TD","COM5"
"11_4_9","ST_ST_ST","COM5"
"12_4_9","ST_ST_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"17_4_9","FC_ST_ST","COM5"
"11_8_9","ST_ST_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"17_8_9","FC_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"1_8_9","ST_TD_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"17_8_9","FC_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"17_8_9","FC_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"13_8_9","ST_TD_TD","COM5"
"17_8_9","FC_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"17_8_9","FC_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"3_8_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"10_8_9","ST_TD_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"17_8_9","FC_ST_TD","COM5"
"3_8_9","ST_ST_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"17_8_9","FC_ST_TD","COM5"
"11_3_9","ST_ST_ST","COM5"
"3_9_9","ST_ST_ST","COM5"
"3_7_9","ST_ST_ST","COM5"
"3_8_9","ST_ST_TD","COM5"
"11_3_9","ST_ST_ST","COM5"
"3_8_9","ST_ST_TD","COM5"
"3_8_9","ST_ST_TD","COM5"
"3_9_9","ST_ST_ST","COM5"
"3_7_9","ST_ST_ST","COM5"
"3_8_9","ST_ST_TD","COM5"
"3_7_9","ST_ST_ST","COM5"
"3_9_9","ST_ST_ST","COM5"
"12_3_9","ST_ST_TD","COM5"
"11_3_9","ST_ST_ST","COM5"
"12_3_9","ST_ST_TD","COM5"
"7_9_9","ST_ST_ST","COM5"
"4_9_9","ST_ST_ST","COM5"
"11_9_9","ST_ST_ST","COM5"
"9_9_9","ST_ST_ST","COM5"
"8_9_9","ST_ST_TD","COM5"
"7_9_9","ST_ST_ST","COM5"
"8_9_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"9_9_9","ST_ST_ST","COM5"
"7_9_9","ST_ST_ST","COM5"
"12_9_9","ST_ST_TD","COM5"
"7_9_9","ST_ST_ST","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_3_9","ST_ST_ST","COM5"
"11_8_9","ST_ST_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"11_11_9","ST_ST_ST","COM5"
"7_9_9","ST_ST_ST","COM5"
"7_8_9","ST_ST_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"7_7_9","ST_ST_ST","COM5"
"11_7_9","ST_ST_ST","COM5"
"13_7_9","ST_ST_TD","COM5"
"11_9_9","ST_ST_ST","COM5"
"9_9_9","ST_ST_ST","COM5"
"8_9_9","ST_ST_TD","COM5"
"7_9_9","ST_ST_ST","COM5"
"8_9_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"7_9_9","ST_ST_ST","COM5"
"12_9_9","ST_ST_TD","COM5"
"7_9_9","ST_ST_ST","COM5"
"12_9_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"17_3_9","FC_ST_ST","COM5"
"10_3_9","ST_ST_TD","COM5"
"12_3_9","ST_ST_TD","COM5"
"3_8_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"1_12_9","ST_TD_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_3_9","ST_ST_TD","COM5"
"12_4_9","ST_ST_TD","COM5"
"12_17_9","FC_ST_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"12_12_9","ST_TD_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"12_7_9","ST_ST_TD","COM5"
"11_12_9","ST_ST_TD","COM5"
"12_3_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_9_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"17_8_9","FC_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"7_8_9","ST_ST_TD","COM5"
"8_8_9","ST_TD_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
"4_8_9","ST_ST_TD","COM5"
"11_8_9","ST_ST_TD","COM5"
"8_9_9","ST_ST_TD","COM5"
"12_8_9","ST_TD_TD","COM5"
