"V1","V2"
"12_17_9","FC_ST_TD"
"12_17_8","FC_TD_TD"
"12_17_9","FC_ST_TD"
"12_17_8","FC_TD_TD"
"12_16_17","FC_FC_TD"
"12_17_9","FC_ST_TD"
"12_17_7","FC_ST_TD"
"12_17_4","FC_ST_TD"
"17_8_9","FC_ST_TD"
"16_17_8","FC_FC_TD"
"17_8_8","FC_TD_TD"
"17_7_8","FC_ST_TD"
"17_8_9","FC_ST_TD"
"12_17_8","FC_TD_TD"
"1_17_17","FC_FC_TD"
"12_16_17","FC_FC_TD"
"11_3_9","ST_ST_ST"
"11_3_8","ST_ST_TD"
"11_3_7","ST_ST_ST"
"11_15_3","ST_ST_TD"
"11_3_8","ST_ST_TD"
"15_3_9","ST_ST_TD"
"3_8_9","ST_ST_TD"
"3_7_8","ST_ST_TD"
"12_3_7","ST_ST_TD"
"3_7_7","ST_ST_ST"
"11_11_3","ST_ST_ST"
"11_12_3","ST_ST_TD"
"11_3_9","ST_ST_ST"
"11_3_7","ST_ST_ST"
"11_3_8","ST_ST_TD"
"11_3_8","ST_ST_TD"
"11_3_7","ST_ST_ST"
"11_3_9","ST_ST_ST"
"11_3_7","ST_ST_ST"
"11_12_3","ST_ST_TD"
"11_3_8","ST_ST_TD"
"11_12_3","ST_ST_TD"
"11_11_3","ST_ST_ST"
"11_12_3","ST_ST_TD"
"12_3_9","ST_ST_TD"
"3_7_9","ST_ST_ST"
"12_3_8","ST_TD_TD"
"3_7_8","ST_ST_TD"
"11_3_8","ST_ST_TD"
"12_3_8","ST_TD_TD"
"3_8_9","ST_ST_TD"
"3_7_8","ST_ST_TD"
"3_8_8","ST_TD_TD"
"3_8_8","ST_TD_TD"
"3_7_8","ST_ST_TD"
"3_8_9","ST_ST_TD"
"3_7_8","ST_ST_TD"
"12_3_8","ST_TD_TD"
"3_8_8","ST_TD_TD"
"12_3_8","ST_TD_TD"
"11_3_8","ST_ST_TD"
"12_3_8","ST_TD_TD"
"11_3_8","ST_ST_TD"
"3_8_9","ST_ST_TD"
"3_7_8","ST_ST_TD"
"3_8_8","ST_TD_TD"
"11_3_8","ST_ST_TD"
"3_8_8","ST_TD_TD"
"3_8_8","ST_TD_TD"
"3_7_8","ST_ST_TD"
"3_7_8","ST_ST_TD"
"3_8_9","ST_ST_TD"
"12_3_8","ST_TD_TD"
"11_3_8","ST_ST_TD"
"12_3_8","ST_TD_TD"
"12_3_8","ST_TD_TD"
"3_8_9","ST_ST_TD"
"3_8_8","ST_TD_TD"
"11_3_9","ST_ST_ST"
"3_9_9","ST_ST_ST"
"3_7_9","ST_ST_ST"
"3_8_9","ST_ST_TD"
"11_3_9","ST_ST_ST"
"3_8_9","ST_ST_TD"
"3_8_9","ST_ST_TD"
"3_7_9","ST_ST_ST"
"3_7_9","ST_ST_ST"
"3_9_9","ST_ST_ST"
"12_3_9","ST_ST_TD"
"11_3_9","ST_ST_ST"
"12_3_9","ST_ST_TD"
"12_3_9","ST_ST_TD"
"11_3_7","ST_ST_ST"
"3_7_9","ST_ST_ST"
"3_7_8","ST_ST_TD"
"3_7_7","ST_ST_ST"
"3_7_8","ST_ST_TD"
"12_3_7","ST_ST_TD"
"3_7_7","ST_ST_ST"
"11_11_3","ST_ST_ST"
"11_3_9","ST_ST_ST"
"11_3_8","ST_ST_TD"
"11_3_7","ST_ST_ST"
"11_3_8","ST_ST_TD"
"11_3_7","ST_ST_ST"
"11_12_3","ST_ST_TD"
"11_3_7","ST_ST_ST"
"11_12_3","ST_ST_TD"
"11_3_9","ST_ST_ST"
"3_9_9","ST_ST_ST"
"3_8_9","ST_ST_TD"
"3_7_9","ST_ST_ST"
"3_8_9","ST_ST_TD"
"3_7_9","ST_ST_ST"
"12_3_9","ST_ST_TD"
"3_7_9","ST_ST_ST"
"11_12_3","ST_ST_TD"
"12_3_9","ST_ST_TD"
"12_3_8","ST_TD_TD"
"12_3_7","ST_ST_TD"
"12_3_8","ST_TD_TD"
"12_3_9","ST_ST_TD"
"12_12_3","ST_TD_TD"
"12_3_7","ST_ST_TD"
"11_12_3","ST_ST_TD"
"12_3_9","ST_ST_TD"
"12_3_8","ST_TD_TD"
"12_3_7","ST_ST_TD"
"12_3_8","ST_TD_TD"
"12_3_7","ST_ST_TD"
"12_3_9","ST_ST_TD"
"12_12_3","ST_TD_TD"
"12_3_7","ST_ST_TD"
"12_12_3","ST_TD_TD"
"11_12_3","ST_ST_TD"
"11_8_9","ST_ST_TD"
"11_8_8","ST_TD_TD"
"11_7_8","ST_ST_TD"
"12_8_9","ST_TD_TD"
"7_8_9","ST_ST_TD"
"7_8_8","ST_TD_TD"
"12_7_8","ST_TD_TD"
"7_7_8","ST_ST_TD"
"12_8_8","TD_TD_TD"
"7_8_8","ST_TD_TD"
"11_11_8","ST_ST_TD"
"11_8_9","ST_ST_TD"
"11_7_8","ST_ST_TD"
"11_8_8","ST_TD_TD"
"11_8_8","ST_TD_TD"
"11_7_8","ST_ST_TD"
"11_8_9","ST_ST_TD"
"11_7_8","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_12_8","ST_TD_TD"
"11_11_8","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_8_8","ST_TD_TD"
"8_8_9","ST_TD_TD"
"7_8_8","ST_TD_TD"
"8_8_8","TD_TD_TD"
"8_8_8","TD_TD_TD"
"7_8_8","ST_TD_TD"
"8_8_9","ST_TD_TD"
"7_8_8","ST_TD_TD"
"12_8_8","TD_TD_TD"
"12_8_8","TD_TD_TD"
"11_8_8","ST_TD_TD"
"12_8_8","TD_TD_TD"
"8_8_9","ST_TD_TD"
"8_8_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"1_7_8","ST_TD_TD"
"11_7_8","ST_ST_TD"
"7_8_9","ST_ST_TD"
"7_8_8","ST_TD_TD"
"7_7_8","ST_ST_TD"
"7_8_8","ST_TD_TD"
"12_7_8","ST_TD_TD"
"7_7_8","ST_ST_TD"
"11_8_9","ST_ST_TD"
"8_9_9","ST_ST_TD"
"8_8_9","ST_TD_TD"
"7_8_9","ST_ST_TD"
"8_8_9","ST_TD_TD"
"7_8_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"7_8_9","ST_ST_TD"
"12_12_8","TD_TD_TD"
"1_12_8","TD_TD_TD"
"11_11_8","ST_ST_TD"
"11_8_9","ST_ST_TD"
"11_8_8","ST_TD_TD"
"11_7_8","ST_ST_TD"
"11_8_8","ST_TD_TD"
"11_7_8","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_7_8","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_12_8","ST_TD_TD"
"12_8_9","ST_TD_TD"
"12_8_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"12_8_8","TD_TD_TD"
"12_8_9","ST_TD_TD"
"12_12_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"11_12_8","ST_TD_TD"
"12_8_9","ST_TD_TD"
"12_8_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"12_8_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"12_8_9","ST_TD_TD"
"12_12_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"12_12_8","TD_TD_TD"
"11_12_8","ST_TD_TD"
"11_9_9","ST_ST_ST"
"11_8_9","ST_ST_TD"
"11_7_9","ST_ST_ST"
"12_9_9","ST_ST_TD"
"7_9_9","ST_ST_ST"
"7_8_9","ST_ST_TD"
"12_7_9","ST_ST_TD"
"7_7_9","ST_ST_ST"
"12_8_9","ST_TD_TD"
"7_8_9","ST_ST_TD"
"11_11_9","ST_ST_ST"
"11_9_9","ST_ST_ST"
"11_7_9","ST_ST_ST"
"11_8_9","ST_ST_TD"
"11_8_9","ST_ST_TD"
"11_7_9","ST_ST_ST"
"11_9_9","ST_ST_ST"
"11_7_9","ST_ST_ST"
"11_12_9","ST_ST_TD"
"11_12_9","ST_ST_TD"
"11_11_9","ST_ST_ST"
"11_12_9","ST_ST_TD"
"11_8_9","ST_ST_TD"
"8_9_9","ST_ST_TD"
"7_8_9","ST_ST_TD"
"8_8_9","ST_TD_TD"
"8_8_9","ST_TD_TD"
"7_8_9","ST_ST_TD"
"8_9_9","ST_ST_TD"
"7_8_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"12_8_9","ST_TD_TD"
"11_8_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"8_9_9","ST_ST_TD"
"8_8_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"1_7_9","ST_ST_TD"
"11_7_9","ST_ST_ST"
"7_9_9","ST_ST_ST"
"7_8_9","ST_ST_TD"
"7_7_9","ST_ST_ST"
"7_8_9","ST_ST_TD"
"12_7_9","ST_ST_TD"
"7_7_9","ST_ST_ST"
"11_9_9","ST_ST_ST"
"9_9_9","ST_ST_ST"
"8_9_9","ST_ST_TD"
"7_9_9","ST_ST_ST"
"8_9_9","ST_ST_TD"
"7_9_9","ST_ST_ST"
"12_9_9","ST_ST_TD"
"7_9_9","ST_ST_ST"
"12_12_9","ST_TD_TD"
"1_12_9","ST_TD_TD"
"11_11_9","ST_ST_ST"
"11_9_9","ST_ST_ST"
"11_8_9","ST_ST_TD"
"11_7_9","ST_ST_ST"
"11_8_9","ST_ST_TD"
"11_7_9","ST_ST_ST"
"11_12_9","ST_ST_TD"
"11_7_9","ST_ST_ST"
"11_12_9","ST_ST_TD"
"11_12_9","ST_ST_TD"
"12_9_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"12_9_9","ST_ST_TD"
"12_12_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"11_12_9","ST_ST_TD"
"12_9_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"12_9_9","ST_ST_TD"
"12_12_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"12_12_9","ST_TD_TD"
"11_12_9","ST_ST_TD"
"11_11_9","ST_ST_ST"
"11_11_8","ST_ST_TD"
"11_11_7","ST_ST_ST"
"11_12_9","ST_ST_TD"
"11_7_9","ST_ST_ST"
"11_7_8","ST_ST_TD"
"11_12_7","ST_ST_TD"
"11_7_7","ST_ST_ST"
"11_12_8","ST_TD_TD"
"11_7_8","ST_ST_TD"
"11_12_17","FC_ST_TD"
"11_8_9","ST_ST_TD"
"11_8_8","ST_TD_TD"
"11_11_7","ST_ST_ST"
"11_7_9","ST_ST_ST"
"11_7_8","ST_ST_TD"
"11_7_7","ST_ST_ST"
"11_7_8","ST_ST_TD"
"11_12_7","ST_ST_TD"
"11_7_7","ST_ST_ST"
"11_11_9","ST_ST_ST"
"11_9_9","ST_ST_ST"
"11_8_9","ST_ST_TD"
"11_7_9","ST_ST_ST"
"11_8_9","ST_ST_TD"
"11_7_9","ST_ST_ST"
"11_12_9","ST_ST_TD"
"11_7_9","ST_ST_ST"
"11_11_12","ST_ST_TD"
"11_12_9","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_12_7","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_12_7","ST_ST_TD"
"11_12_9","ST_ST_TD"
"11_12_12","ST_TD_TD"
"11_12_7","ST_ST_TD"
"11_12_12","ST_TD_TD"
"11_11_12","ST_ST_TD"
"11_11_11","ST_ST_ST"
"11_11_9","ST_ST_ST"
"11_11_8","ST_ST_TD"
"11_11_7","ST_ST_ST"
"11_11_8","ST_ST_TD"
"11_11_7","ST_ST_ST"
"11_11_12","ST_ST_TD"
"11_11_7","ST_ST_ST"
"11_11_12","ST_ST_TD"
"11_11_12","ST_ST_TD"
"11_12_9","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_12_7","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_12_9","ST_ST_TD"
"11_12_12","ST_TD_TD"
"11_12_7","ST_ST_TD"
"11_8_9","ST_ST_TD"
"11_8_8","ST_TD_TD"
"11_7_8","ST_ST_TD"
"12_8_9","ST_TD_TD"
"7_8_9","ST_ST_TD"
"7_8_8","ST_TD_TD"
"12_7_8","ST_TD_TD"
"7_7_8","ST_ST_TD"
"12_8_8","TD_TD_TD"
"7_8_8","ST_TD_TD"
"12_17_8","FC_TD_TD"
"8_8_9","ST_TD_TD"
"8_8_8","TD_TD_TD"
"11_7_8","ST_ST_TD"
"7_8_9","ST_ST_TD"
"7_8_8","ST_TD_TD"
"7_7_8","ST_ST_TD"
"7_8_8","ST_TD_TD"
"12_7_8","ST_TD_TD"
"7_7_8","ST_ST_TD"
"11_8_9","ST_ST_TD"
"8_9_9","ST_ST_TD"
"8_8_9","ST_TD_TD"
"7_8_9","ST_ST_TD"
"8_8_9","ST_TD_TD"
"7_8_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"7_8_9","ST_ST_TD"
"11_12_8","ST_TD_TD"
"12_8_9","ST_TD_TD"
"12_8_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"12_8_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"12_8_9","ST_TD_TD"
"12_12_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"12_12_8","TD_TD_TD"
"11_12_8","ST_TD_TD"
"11_11_8","ST_ST_TD"
"11_8_9","ST_ST_TD"
"11_8_8","ST_TD_TD"
"11_7_8","ST_ST_TD"
"11_8_8","ST_TD_TD"
"11_7_8","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_7_8","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_12_8","ST_TD_TD"
"12_8_9","ST_TD_TD"
"12_8_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"12_8_8","TD_TD_TD"
"12_8_9","ST_TD_TD"
"12_12_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"11_12_9","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_12_7","ST_ST_TD"
"12_12_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"12_12_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"12_7_8","ST_TD_TD"
"12_12_7","ST_TD_TD"
"12_7_7","ST_ST_TD"
"12_13_17","FC_TD_TD"
"12_12_17","FC_TD_TD"
"12_8_9","ST_TD_TD"
"12_8_8","TD_TD_TD"
"11_12_7","ST_ST_TD"
"12_7_9","ST_ST_TD"
"12_7_8","ST_TD_TD"
"12_7_7","ST_ST_TD"
"12_7_8","ST_TD_TD"
"12_12_7","ST_TD_TD"
"12_7_7","ST_ST_TD"
"11_12_9","ST_ST_TD"
"12_9_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"12_13_9","ST_TD_TD"
"12_8_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"12_12_9","ST_TD_TD"
"12_12_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"12_12_13","TD_TD_TD"
"12_12_12","TD_TD_TD"
"11_12_12","ST_TD_TD"
"12_12_9","ST_TD_TD"
"12_12_8","TD_TD_TD"
"12_12_7","ST_TD_TD"
"12_12_8","TD_TD_TD"
"12_12_9","ST_TD_TD"
"12_12_12","TD_TD_TD"
"12_12_7","ST_TD_TD"
"11_11_12","ST_ST_TD"
"11_12_9","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_12_7","ST_ST_TD"
"11_12_13","ST_TD_TD"
"11_12_8","ST_TD_TD"
"11_12_7","ST_ST_TD"
"11_12_12","ST_TD_TD"
"11_12_12","ST_TD_TD"
"11_12_7","ST_ST_TD"
"11_12_12","ST_TD_TD"
"11_11_9","ST_ST_ST"
"11_11_8","ST_ST_TD"
"11_11_7","ST_ST_ST"
"11_12_9","ST_ST_TD"
"11_7_9","ST_ST_ST"
"11_12_8","ST_TD_TD"
"11_7_8","ST_ST_TD"
"11_7_8","ST_ST_TD"
"11_12_7","ST_ST_TD"
"11_7_7","ST_ST_ST"
"11_8_9","ST_ST_TD"
"11_8_8","ST_TD_TD"
"11_11_7","ST_ST_ST"
"11_7_9","ST_ST_ST"
"11_7_8","ST_ST_TD"
"11_7_7","ST_ST_ST"
"11_7_8","ST_ST_TD"
"11_12_7","ST_ST_TD"
"11_7_7","ST_ST_ST"
"11_11_12","ST_ST_TD"
"11_12_9","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_12_7","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_12_12","ST_TD_TD"
"11_12_7","ST_ST_TD"
"11_12_9","ST_ST_TD"
"11_12_8","ST_TD_TD"
"11_12_7","ST_ST_TD"
"12_12_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"12_12_8","TD_TD_TD"
"12_7_8","ST_TD_TD"
"12_7_8","ST_TD_TD"
"12_12_7","ST_TD_TD"
"12_7_7","ST_ST_TD"
"12_8_9","ST_TD_TD"
"12_8_8","TD_TD_TD"
"11_12_9","ST_ST_TD"
"12_9_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"12_12_9","ST_TD_TD"
"12_7_9","ST_ST_TD"
"11_9_9","ST_ST_ST"
"11_8_9","ST_ST_TD"
"11_7_9","ST_ST_ST"
"12_9_9","ST_ST_TD"
"7_9_9","ST_ST_ST"
"12_8_9","ST_TD_TD"
"7_8_9","ST_ST_TD"
"7_8_9","ST_ST_TD"
"12_7_9","ST_ST_TD"
"7_7_9","ST_ST_ST"
"8_9_9","ST_ST_TD"
"8_8_9","ST_TD_TD"
"11_7_9","ST_ST_ST"
"7_9_9","ST_ST_ST"
"7_8_9","ST_ST_TD"
"7_7_9","ST_ST_ST"
"7_8_9","ST_ST_TD"
"12_7_9","ST_ST_TD"
"7_7_9","ST_ST_ST"
"11_7_9","ST_ST_ST"
"11_7_8","ST_ST_TD"
"11_7_7","ST_ST_ST"
"12_7_9","ST_ST_TD"
"7_7_9","ST_ST_ST"
"12_7_8","ST_TD_TD"
"7_7_8","ST_ST_TD"
"7_7_8","ST_ST_TD"
"12_7_7","ST_ST_TD"
"7_7_7","ST_ST_ST"
"7_8_9","ST_ST_TD"
"7_8_8","ST_TD_TD"
"12_17_9","FC_ST_TD"
"12_9_9","ST_ST_TD"
"17_8_9","FC_ST_TD"
"12_17_9","FC_ST_TD"
"17_9_9","FC_ST_ST"
"9_9_9","ST_ST_ST"
"13_8_9","ST_TD_TD"
"12_13_9","ST_TD_TD"
"12_12_9","ST_TD_TD"
"12_17_9","FC_ST_TD"
"12_13_9","ST_TD_TD"
"12_9_9","ST_ST_TD"
"12_9_9","ST_ST_TD"
"12_12_9","ST_TD_TD"
"12_9_9","ST_ST_TD"
"12_2_9","ST_ST_TD"
"12_9_9","ST_ST_TD"
"12_17_9","FC_ST_TD"
"12_8_9","ST_TD_TD"
"12_8_9","ST_TD_TD"
"12_8_9","ST_TD_TD"
"12_12_9","ST_TD_TD"
"12_8_9","ST_TD_TD"
"17_8_9","FC_ST_TD"
"13_8_9","ST_TD_TD"
"8_9_9","ST_ST_TD"
"8_9_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"8_9_9","ST_ST_TD"
"2_8_9","ST_ST_TD"
"8_9_9","ST_ST_TD"
"17_8_9","FC_ST_TD"
"8_8_9","ST_TD_TD"
"8_8_9","ST_TD_TD"
"8_9_9","ST_ST_TD"
"12_9_9","ST_ST_TD"
"13_17_17","FC_FC_TD"
"13_17_17","FC_FC_TD"
"12_13_17","FC_TD_TD"
"13_17_17","FC_FC_TD"
"13_17_3","FC_ST_TD"
"13_17_9","FC_ST_TD"
"1_13_17","FC_TD_TD"
"13_17_9","FC_ST_TD"
"12_13_17","FC_TD_TD"
"10_13_17","FC_TD_TD"
"13_17_3","FC_ST_TD"
"13_17_17","FC_FC_TD"
"13_17_17","FC_FC_TD"
"13_17_17","FC_FC_TD"
"12_13_17","FC_TD_TD"
"13_17_17","FC_FC_TD"
"13_17_3","FC_ST_TD"
"13_17_9","FC_ST_TD"
"1_13_17","FC_TD_TD"
"13_17_9","FC_ST_TD"
"12_13_17","FC_TD_TD"
"10_13_17","FC_TD_TD"
"13_17_3","FC_ST_TD"
"12_13_17","FC_TD_TD"
"12_13_3","ST_TD_TD"
"13_17_17","FC_FC_TD"
"13_17_17","FC_FC_TD"
"12_13_17","FC_TD_TD"
"13_17_3","FC_ST_TD"
"13_17_3","FC_ST_TD"
"10_13_17","FC_TD_TD"
"13_3_3","ST_ST_TD"
"10_13_3","ST_TD_TD"
"13_17_9","FC_ST_TD"
"13_17_9","FC_ST_TD"
"13_17_9","FC_ST_TD"
"13_17_9","FC_ST_TD"
"12_13_9","ST_TD_TD"
"13_17_9","FC_ST_TD"
"13_3_9","ST_ST_TD"
"13_17_9","FC_ST_TD"
"13_9_9","ST_ST_TD"
"12_13_9","ST_TD_TD"
"13_13_9","ST_TD_TD"
"10_13_9","ST_TD_TD"
"13_3_9","ST_ST_TD"
"1_13_9","ST_TD_TD"
"12_13_9","ST_TD_TD"
"13_8_9","ST_TD_TD"
"13_17_9","FC_ST_TD"
"13_9_9","ST_ST_TD"
"13_17_9","FC_ST_TD"
"12_13_9","ST_TD_TD"
"13_17_9","FC_ST_TD"
"13_17_9","FC_ST_TD"
"13_17_9","FC_ST_TD"
"13_17_9","FC_ST_TD"
"13_17_9","FC_ST_TD"
"12_13_9","ST_TD_TD"
"13_17_9","FC_ST_TD"
"13_3_9","ST_ST_TD"
"13_9_9","ST_ST_TD"
"13_9_9","ST_ST_TD"
"12_13_9","ST_TD_TD"
"13_13_9","ST_TD_TD"
"10_13_9","ST_TD_TD"
"13_3_9","ST_ST_TD"
"1_13_9","ST_TD_TD"
"12_13_9","ST_TD_TD"
"13_8_9","ST_TD_TD"
"13_17_9","FC_ST_TD"
"13_9_9","ST_ST_TD"
"13_17_9","FC_ST_TD"
"13_8_9","ST_TD_TD"
"12_13_9","ST_TD_TD"
"1_13_9","ST_TD_TD"
"13_17_9","FC_ST_TD"
"12_13_9","ST_TD_TD"
"13_3_9","ST_ST_TD"
"10_13_9","ST_TD_TD"
"13_3_9","ST_ST_TD"
"10_13_9","ST_TD_TD"
"10_13_17","FC_TD_TD"
"13_17_3","FC_ST_TD"
"12_13_17","FC_TD_TD"
"12_13_17","FC_TD_TD"
"12_13_17","FC_TD_TD"
"12_12_13","TD_TD_TD"
"12_13_17","FC_TD_TD"
"12_13_3","ST_TD_TD"
"12_13_9","ST_TD_TD"
"1_12_13","TD_TD_TD"
"12_13_9","ST_TD_TD"
"12_12_13","TD_TD_TD"
"10_12_13","TD_TD_TD"
"12_13_3","ST_TD_TD"
"13_17_9","FC_ST_TD"
"13_17_9","FC_ST_TD"
"12_13_9","ST_TD_TD"
"13_3_9","ST_ST_TD"
"13_3_9","ST_ST_TD"
"10_13_9","ST_TD_TD"
"13_17_8","FC_TD_TD"
"13_17_8","FC_TD_TD"
"13_17_8","FC_TD_TD"
"13_17_8","FC_TD_TD"
"12_13_8","TD_TD_TD"
"13_17_8","FC_TD_TD"
"13_3_8","ST_TD_TD"
"13_17_8","FC_TD_TD"
"13_8_9","ST_TD_TD"
"12_13_8","TD_TD_TD"
"13_13_8","TD_TD_TD"
"10_13_8","TD_TD_TD"
"13_3_8","ST_TD_TD"
"1_13_8","TD_TD_TD"
"12_13_8","TD_TD_TD"
"13_8_8","TD_TD_TD"
"13_17_8","FC_TD_TD"
"13_8_9","ST_TD_TD"
"13_17_8","FC_TD_TD"
"12_13_8","TD_TD_TD"
"13_17_17","FC_FC_TD"
"13_17_17","FC_FC_TD"
"13_17_17","FC_FC_TD"
"13_17_17","FC_FC_TD"
"13_17_17","FC_FC_TD"
"12_13_17","FC_TD_TD"
"13_17_17","FC_FC_TD"
"13_17_3","FC_ST_TD"
"13_17_9","FC_ST_TD"
"13_17_9","FC_ST_TD"
"12_13_17","FC_TD_TD"
"13_13_17","FC_TD_TD"
"10_13_17","FC_TD_TD"
"13_17_3","FC_ST_TD"
"1_13_17","FC_TD_TD"
"12_13_17","FC_TD_TD"
"13_17_8","FC_TD_TD"
"13_17_17","FC_FC_TD"
"13_17_9","FC_ST_TD"
"13_17_17","FC_FC_TD"
"13_17_8","FC_TD_TD"
"12_13_17","FC_TD_TD"
"1_13_17","FC_TD_TD"
"13_17_17","FC_FC_TD"
"12_13_17","FC_TD_TD"
"13_17_3","FC_ST_TD"
"10_13_17","FC_TD_TD"
"13_17_3","FC_ST_TD"
"10_13_17","FC_TD_TD"
"17_17_8","FC_FC_TD"
"17_17_8","FC_FC_TD"
"12_17_8","FC_TD_TD"
"17_17_8","FC_FC_TD"
"17_3_8","FC_ST_TD"
"17_8_9","FC_ST_TD"
"1_17_8","FC_TD_TD"
"17_8_9","FC_ST_TD"
"12_17_8","FC_TD_TD"
"10_17_8","FC_TD_TD"
"17_3_8","FC_ST_TD"
"17_17_8","FC_FC_TD"
"17_17_8","FC_FC_TD"
"17_17_8","FC_FC_TD"
"12_17_8","FC_TD_TD"
"17_17_8","FC_FC_TD"
"17_3_8","FC_ST_TD"
"17_8_9","FC_ST_TD"
"1_17_8","FC_TD_TD"
"17_8_9","FC_ST_TD"
"12_17_8","FC_TD_TD"
"10_17_8","FC_TD_TD"
"17_3_8","FC_ST_TD"
"12_17_8","FC_TD_TD"
"12_3_8","ST_TD_TD"
"17_17_8","FC_FC_TD"
"17_17_8","FC_FC_TD"
"12_17_8","FC_TD_TD"
"17_3_8","FC_ST_TD"
"17_3_8","FC_ST_TD"
"10_17_8","FC_TD_TD"
"3_3_8","ST_ST_TD"
"10_3_8","ST_TD_TD"
"17_8_9","FC_ST_TD"
"17_8_9","FC_ST_TD"
"17_8_9","FC_ST_TD"
"17_8_9","FC_ST_TD"
"12_8_9","ST_TD_TD"
"17_8_9","FC_ST_TD"
"3_8_9","ST_ST_TD"
"17_8_9","FC_ST_TD"
"8_9_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"13_8_9","ST_TD_TD"
"10_8_9","ST_TD_TD"
"3_8_9","ST_ST_TD"
"1_8_9","ST_TD_TD"
"12_8_9","ST_TD_TD"
"8_8_9","ST_TD_TD"
"17_8_9","FC_ST_TD"
"8_9_9","ST_ST_TD"
"17_8_9","FC_ST_TD"
"12_8_9","ST_TD_TD"
"17_8_9","FC_ST_TD"
"17_8_9","FC_ST_TD"
"17_8_9","FC_ST_TD"
"17_8_9","FC_ST_TD"
"17_8_9","FC_ST_TD"
"12_8_9","ST_TD_TD"
"17_8_9","FC_ST_TD"
"3_8_9","ST_ST_TD"
"8_9_9","ST_ST_TD"
"8_9_9","ST_ST_TD"
"12_8_9","ST_TD_TD"
"13_8_9","ST_TD_TD"
"10_8_9","ST_TD_TD"
"3_8_9","ST_ST_TD"
"1_8_9","ST_TD_TD"
"12_8_9","ST_TD_TD"
"8_8_9","ST_TD_TD"
"17_8_9","FC_ST_TD"
"8_9_9","ST_ST_TD"
"17_8_9","FC_ST_TD"
"8_8_9","ST_TD_TD"
"12_8_9","ST_TD_TD"
"1_8_9","ST_TD_TD"
"17_8_9","FC_ST_TD"
"12_8_9","ST_TD_TD"
"3_8_9","ST_ST_TD"
"10_8_9","ST_TD_TD"
"3_8_9","ST_ST_TD"
"10_8_9","ST_TD_TD"
"10_17_8","FC_TD_TD"
"17_3_8","FC_ST_TD"
"12_17_8","FC_TD_TD"
"12_17_8","FC_TD_TD"
"12_17_8","FC_TD_TD"
"12_12_8","TD_TD_TD"
"12_17_8","FC_TD_TD"
"12_3_8","ST_TD_TD"
"12_8_9","ST_TD_TD"
"1_12_8","TD_TD_TD"
"12_8_9","ST_TD_TD"
"12_12_8","TD_TD_TD"
"10_12_8","TD_TD_TD"
"12_3_8","ST_TD_TD"
"17_8_9","FC_ST_TD"
"17_8_9","FC_ST_TD"
"12_8_9","ST_TD_TD"
