"UT","KeyWord","SDG","Type","Freq"
"WOS:000393805400007","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000405992100197","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000407683300012","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000413743200008","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000424212600002","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000433225200017","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000436570100342","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000441723100022","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000449994200001","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000454305300007","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000454572000004","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000458174300016","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000467440700003","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000472585500003","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000485230200196","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000486221900008","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000496456400004","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000519135100041","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000536587800004","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000541711100001","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000559483500001","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000560552400001","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000566387000001","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000572620500001","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000578001500005","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000592994700018","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000594582100001","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000623779500018","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000646628200004","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000648164700001","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000654633400001","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000670889500013","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:A1995RJ51500003","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:A1997XU44200003","URBAN#SUSTAINABLE","11","URBAN#SUSTAINAB*","1"
"WOS:000393805400007","WASTE#SUSTAINABLE# CITIES","11","WASTE#SUSTAINAB*#CITIES","1"
"WOS:000496456400004","ADAPTATION#CLIMATE CHANGE#CITY","11","ADAPTATION#CLIMATE CHANGE#CITY","2"
"WOS:000496456400004","AIR#POLLUTION# CITIES","11","AIR#POLLUTION# CITIES","2"
"WOS:000496456400004","AIR#POLLUTION# CITY","11","AIR#POLLUTION# CITY","2"
"WOS:000496456400004","AIR#QUALITY# CITIES","11","AIR#QUALITY# CITIES","2"
"WOS:000496456400004","AIR#QUALITY# CITY","11","AIR#QUALITY# CITY","2"
"WOS:000454961400006","BASIC#SERVICES# CITIES","11","BASIC#SERVICES# CITIES","1"
"WOS:000268645400005","CULTURAL HERITAGE# CITIES","11","CULTURAL HERITAGE# CITIES","1"
"WOS:000268645400005","CULTURAL HERITAGE# CITY","11","CULTURAL HERITAGE# CITY","1"
"WOS:000548372100016","DISASTER#RISK#MANAGEMENT","11","DISASTER#RISK#MANAGEMENT","1"
"WOS:000183973500021","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","1"
"WOS:000235585000022","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","2"
"WOS:000242763200001","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","1"
"WOS:000268645400005","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","1"
"WOS:000274978100006","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","1"
"WOS:000279521900019","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","1"
"WOS:000314187900002","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","1"
"WOS:000341639200005","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","1"
"WOS:000346962400003","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","1"
"WOS:000359361300011","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","1"
"WOS:000454961400006","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","2"
"WOS:000486221900008","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","1"
"WOS:000536587800004","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","1"
"WOS:000560552400001","ENVIRONMENT# CITIES","11","ENVIRONMENT# CITIES","2"
"WOS:000183973500021","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","1"
"WOS:000235585000022","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","2"
"WOS:000242763200001","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","1"
"WOS:000268645400005","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","1"
"WOS:000274978100006","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","1"
"WOS:000279521900019","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","1"
"WOS:000314187900002","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","1"
"WOS:000341639200005","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","1"
"WOS:000346962400003","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","1"
"WOS:000359361300011","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","1"
"WOS:000454961400006","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","2"
"WOS:000486221900008","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","1"
"WOS:000536587800004","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","1"
"WOS:000560552400001","ENVIRONMENT# CITY","11","ENVIRONMENT# CITY","2"
"WOS:000242763200001","GOVERNANCE# CITIES","11","GOVERNANCE# CITIES","2"
"WOS:000341639200005","GOVERNANCE# CITIES","11","GOVERNANCE# CITIES","2"
"WOS:000346962400003","GOVERNANCE# CITIES","11","GOVERNANCE# CITIES","1"
"WOS:000383723300011","GOVERNANCE# CITIES","11","GOVERNANCE# CITIES","1"
"WOS:000393805400007","GOVERNANCE# CITIES","11","GOVERNANCE# CITIES","1"
"WOS:000407683300012","GOVERNANCE# CITIES","11","GOVERNANCE# CITIES","1"
"WOS:000457129900151","GOVERNANCE# CITIES","11","GOVERNANCE# CITIES","3"
"WOS:000486221900008","GOVERNANCE# CITIES","11","GOVERNANCE# CITIES","1"
"WOS:000496456400004","GOVERNANCE# CITIES","11","GOVERNANCE# CITIES","3"
"WOS:000541711100001","GOVERNANCE# CITIES","11","GOVERNANCE# CITIES","4"
"WOS:000592994700018","GOVERNANCE# CITIES","11","GOVERNANCE# CITIES","4"
"WOS:000242763200001","GOVERNANCE# CITY","11","GOVERNANCE# CITY","2"
"WOS:000341639200005","GOVERNANCE# CITY","11","GOVERNANCE# CITY","2"
"WOS:000346962400003","GOVERNANCE# CITY","11","GOVERNANCE# CITY","1"
"WOS:000383723300011","GOVERNANCE# CITY","11","GOVERNANCE# CITY","1"
"WOS:000393805400007","GOVERNANCE# CITY","11","GOVERNANCE# CITY","1"
"WOS:000407683300012","GOVERNANCE# CITY","11","GOVERNANCE# CITY","1"
"WOS:000457129900151","GOVERNANCE# CITY","11","GOVERNANCE# CITY","3"
"WOS:000486221900008","GOVERNANCE# CITY","11","GOVERNANCE# CITY","1"
"WOS:000496456400004","GOVERNANCE# CITY","11","GOVERNANCE# CITY","3"
"WOS:000541711100001","GOVERNANCE# CITY","11","GOVERNANCE# CITY","4"
"WOS:000592994700018","GOVERNANCE# CITY","11","GOVERNANCE# CITY","4"
"WOS:000683675600007","GREEN BUILDING","11","GREEN BUILDING","1"
"WOS:000268645400005","HERITAGE#CITIES","11","HERITAGE#CITIES","1"
"WOS:000268645400005","HERITAGE#CITY","11","HERITAGE#CITY","1"
"WOS:000496456400004","HUMAN#SETTLEMENTS#SAFE","11","HUMAN#SETTLEMENTS#SAFE","1"
"WOS:000578001500005","HUMAN#SETTLEMENTS#SAFE","11","HUMAN#SETTLEMENTS#SAFE","1"
"WOS:000449994200001","INCLUSION#POLICY# CITIES","11","INCLUSION#POLICY# CITIES","1"
"WOS:000355801300007","INCLUSIVE# CITIES","11","INCLUSIVE# CITIES","1"
"WOS:000449994200001","INCLUSIVE# CITIES","11","INCLUSIVE# CITIES","1"
"WOS:000496456400004","INCLUSIVE# CITIES","11","INCLUSIVE# CITIES","11"
"WOS:000314187900002","LOCAL#MATERIALS# CITIES","11","LOCAL#MATERIALS# CITIES","1"
"WOS:000496456400004","MITIGATION#CLIMATE#CHANGE# CITIES","11","MITIGATION#CLIMATE#CHANGE# CITIES","2"
"WOS:000496456400004","MITIGATION#CLIMATE#CHANGE# CITY","11","MITIGATION#CLIMATE#CHANGE# CITY","2"
"WOS:000268645400003","PARTICIPATION#URBAN","11","PARTICIPATION#URBAN","1"
"WOS:000389320300002","PARTICIPATION#URBAN","11","PARTICIPATION#URBAN","2"
"WOS:000472585500003","PARTICIPATION#URBAN","11","PARTICIPATION#URBAN","5"
"WOS:000648164700001","PARTICIPATION#URBAN","11","PARTICIPATION#URBAN","1"
"WOS:000341639200005","PARTICIPATOR#PLANNING# CITY","11","PARTICIPATOR#PLANNING# CITY","1"
"WOS:000434192800009","PARTICIPATOR#PLANNING# CITY","11","PARTICIPATOR#PLANNING# CITY","1"
"WOS:000496456400004","RESILIENCE# CITY","11","RESILIENCE# CITY","3"
"WOS:000496456400004","RESILIENT# CITIES","11","RESILIENT# CITIES","3"
"WOS:000664525700001","RESILIENT#BUILDING","11","RESILIENT#BUILDING","1"
"WOS:000496456400004","RESILIENT#HUMAN#SETTLEMENT","11","RESILIENT#HUMAN#SETTLEMENT","1"
"WOS:000578001500005","RESILIENT#HUMAN#SETTLEMENT","11","RESILIENT#HUMAN#SETTLEMENT","1"
"WOS:000484937600001","ROAD SAFETY","11","ROAD SAFETY","2"
"WOS:000496456400004","SAFE# CITIES","11","SAFE# CITIES","1"
"WOS:000496456400004","SAFE# CITY","11","SAFE# CITY","1"
"WOS:000454305300005","SENDAI FRAMEWORK","11","SENDAI FRAMEWORK","2"
"WOS:000235585000022","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000246671100002","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","2"
"WOS:000248879800005","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","2"
"WOS:000268645400003","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000268645400005","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000296837200001","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000302843500030","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000322429200005","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000357753800007","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000359361300011","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000382983000001","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","2"
"WOS:000454572000004","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000458174300016","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","2"
"WOS:000486221900008","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000536587800004","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","2"
"WOS:000560552400001","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000594582100001","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000646628200004","URBAN#ENVIRONMENT","11","URBAN#ENVIRONMENT","1"
"WOS:000246671100002","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","2"
"WOS:000268645400005","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","1"
"WOS:000296837200001","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","1"
"WOS:000375809500019","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","1"
"WOS:000385842500001","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","2"
"WOS:000392908400008","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","1"
"WOS:000436570100342","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","1"
"WOS:000449994200001","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","1"
"WOS:000486221900008","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","1"
"WOS:000496456400004","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","1"
"WOS:000519135100041","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","1"
"WOS:000536587800004","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","1"
"WOS:000572620500001","URBAN#PLANNING#SOCIAL","11","URBAN#PLANNING#SOCIAL","1"
"WOS:000496456400004","VULNERABLE# CITIES","11","VULNERABLE# CITIES","2"
"WOS:000496456400004","VULNERABLE# CITY","11","VULNERABLE# CITY","2"
"WOS:000393805400007","WASTE#MANAGEMENT# CITIES","11","WASTE#MANAGEMENT# CITIES","1"
"WOS:000393805400007","WASTE#MANAGEMENT# CITY","11","WASTE#MANAGEMENT# CITY","1"
"WOS:000359361300011","ENVIRONMENT IMPACT#SUSTAINABLE","12","ENVIRONMENT IMPACT#SUSTAINAB*","1"
"WOS:000462860400001","ENVIRONMENT IMPACT#SUSTAINABLE","12","ENVIRONMENT IMPACT#SUSTAINAB*","1"
"WOS:000084273100003","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000244585600008","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000246994700004","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000250302700003","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000252917100002","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000301035100005","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000329431700073","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000337858600013","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000339219800002","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000416704100013","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000432391200002","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000432771000074","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000453204600012","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000472585500020","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000559474600001","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000644662500013","FOOTPRINT#SUSTAINABLE","12","FOOTPRINT#SUSTAINAB*","1"
"WOS:000242859100013","LIFE CYCLE#SUSTAINABLE","12","LIFE CYCLE#SUSTAINAB*","1"
"WOS:000292418500043","LIFE CYCLE#SUSTAINABLE","12","LIFE CYCLE#SUSTAINAB*","1"
"WOS:000339413500003","LIFE CYCLE#SUSTAINABLE","12","LIFE CYCLE#SUSTAINAB*","1"
"WOS:000388775100016","LIFE CYCLE#SUSTAINABLE","12","LIFE CYCLE#SUSTAINAB*","1"
"WOS:000603176000001","LIFE CYCLE#SUSTAINABLE","12","LIFE CYCLE#SUSTAINAB*","1"
"WOS:000187862700001","LIFESTYLE#SUSTAIN","12","LIFESTYLE#SUSTAIN","1"
"WOS:000316717600002","LIFESTYLE#SUSTAIN","12","LIFESTYLE#SUSTAIN","1"
"WOS:000436570100342","LIFESTYLE#SUSTAIN","12","LIFESTYLE#SUSTAIN","1"
"WOS:000478391400001","LIFESTYLE#SUSTAIN","12","LIFESTYLE#SUSTAIN","1"
"WOS:000536587800004","LIFESTYLE#SUSTAIN","12","LIFESTYLE#SUSTAIN","1"
"WOS:000587203700001","LIFESTYLE#SUSTAIN","12","LIFESTYLE#SUSTAIN","1"
"WOS:000076570900010","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000084273100003","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000175468900007","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000245311100002","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000252301100008","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000252763900003","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000254038700008","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000262566400013","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000265860500007","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000267587100003","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000273066900003","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000274543800002","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000274978100007","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000277508200006","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000282853500041","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000285792300003","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000286782000052","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000287344000004","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000310191100003","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000322429200012","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000324726000005","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000331512100004","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000336881100023","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000347440700048","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000351058100003","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000359955900002","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000363406100004","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000367758100089","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000372690100022","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000378119500003","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000383090700031","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000388826700028","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000423861000021","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000429109300008","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000431937500021","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000432771000074","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000433731000010","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000439534400001","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000441723100022","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000446321000006","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000453360100009","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000454152000014","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000454305300012","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000454961400006","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000459358300119","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000468205700014","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000488622800026","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000496605200021","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000513084000001","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000515621700001","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000531558100272","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000535598700292","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000545538200001","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000548370800033","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000567481000003","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000568783300014","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000579002800001","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000604547200004","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000615621700001","PRODUCTION#SUSTAINABLE","12","PRODUCTION#SUSTAINAB*","1"
"WOS:000498305700013","REGENERATION#SUSTAINABLE","12","REGENERATION#SUSTAINAB*","1"
"WOS:000188047700005","SCIENTIFIC#CAPACITY#SUSTAINABLE","12","SCIENTIFIC#CAPACIT*#SUSTAINAB*","1"
"WOS:000554413000006","SCIENTIFIC#CAPACITY#SUSTAINABLE","12","SCIENTIFIC#CAPACIT*#SUSTAINAB*","1"
"WOS:000579002800001","SCIENTIFIC#CAPACITY#SUSTAINABLE","12","SCIENTIFIC#CAPACIT*#SUSTAINAB*","1"
"WOS:000664525700001","SCIENTIFIC#CAPACITY#SUSTAINABLE","12","SCIENTIFIC#CAPACIT*#SUSTAINAB*","1"
"WOS:000336881100023","AFFORDABLE#CONSUMER","12","AFFORDABLE#CONSUMER","1"
"WOS:000477051900218","AIR#WASTE","12","AIR#WASTE","1"
"WOS:000686590300019","AIR#WASTE","12","AIR#WASTE","1"
"WOS:000644662500013","CARBON FOOTPRINT#CONSUMPTION","12","CARBON FOOTPRINT#CONSUMPTION","1"
"WOS:000372690100022","COMPANIES#SUSTAINABLE#REPORT","12","COMPANIES#SUSTAINABLE#REPORT","1"
"WOS:000433731000010","COMPANIES#SUSTAINABLE#REPORT","12","COMPANIES#SUSTAINABLE#REPORT","1"
"WOS:000469518700177","COMPANIES#SUSTAINABLE#REPORT","12","COMPANIES#SUSTAINABLE#REPORT","5"
"WOS:000522460200015","COMPANIES#SUSTAINABLE#REPORT","12","COMPANIES#SUSTAINABLE#REPORT","5"
"WOS:000581865600001","COMPANIES#SUSTAINABLE#REPORT","12","COMPANIES#SUSTAINABLE#REPORT","1"
"WOS:000645359300001","COMPANIES#SUSTAINABLE#REPORT","12","COMPANIES#SUSTAINABLE#REPORT","1"
"WOS:000686590300019","CONSUMER#WASTE","12","CONSUMER#WASTE","1"
"WOS:000212150800001","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000221456600003","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000244442600001","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000254038700008","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000255093400002","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","4"
"WOS:000255093400004","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000255093400007","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000268645400005","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000285792300003","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000287344000004","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000311607500002","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000324036400008","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000330750900005","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000410697200038","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000454152000014","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000454542100020","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000454572000004","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","2"
"WOS:000454961400006","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000487361700001","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000507948200004","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000536587800004","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000548372100009","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000594582100001","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
"WOS:000610786600002","CULTURE#ENVIRONMENT","12","CULTURE#ENVIRONMENT","1"
